ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total
C1062,Centroamerica y Caribe,Cuba,Cereales,Online,Critica,2022-06-13,1970-01-01 00:00:00,2022-07-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4859,Asia,Bhutan,Snacks,Offline,Media,2022-04-06,1970-01-01 00:00:00,2022-04-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5149,Asia,Laos,Material de oficina,Online,Alta,2020-10-18,1970-01-01 00:00:00,2020-10-22,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8510,Asia,Turkmenistan,Cuidado personal,Online,Baja,2021-08-23,1970-01-01 00:00:00,2021-09-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4224,Australia y Oceania,Papua New Guinea,Alimento infantil,Offline,Baja,2021-08-24,1970-01-01 00:00:00,2021-08-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4776,Africa,Qatar,Cosmeticos,Offline,Alta,2020-11-29,1970-01-01 00:00:00,2020-12-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5355,Australia y Oceania,Palau,Ropa,Online,Baja,2021-05-19,1970-01-01 00:00:00,2021-05-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6350,Asia,Philippines,Cereales,Online,Baja,2022-07-15,1970-01-01 00:00:00,2022-07-31,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8856,Australia y Oceania,Papua New Guinea,Carnicos,Offline,Baja,2022-10-31,1970-01-01 00:00:00,2022-11-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1172,Africa,Liberia,Verduras,Offline,Baja,2021-02-14,1970-01-01 00:00:00,2021-02-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8296,Africa,Iran,Ropa,Offline,Alta,2020-12-16,1970-01-01 00:00:00,2021-01-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6433,Centroamerica y Caribe,Guatemala,Bebida,Offline,Critica,2020-07-28,1970-01-01 00:00:00,2020-08-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8490,Australia y Oceania,Tuvalu,Snacks,Offline,Baja,2020-01-09,1970-01-01 00:00:00,2020-01-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5576,Asia,Philippines,Material de oficina,Offline,Baja,2022-08-19,1970-01-01 00:00:00,2022-09-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7505,Asia,Singapore,Ropa,Offline,Critica,2022-02-15,1970-01-01 00:00:00,2022-03-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2292,Asia,Laos,Verduras,Online,Media,2021-03-13,1970-01-01 00:00:00,2021-03-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5656,Europa,Montenegro,Frutas,Offline,Alta,2021-07-10,1970-01-01 00:00:00,2021-08-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2521,Centroamerica y Caribe,Barbados,Snacks,Offline,Media,2022-04-23,1970-01-01 00:00:00,2022-05-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5511,Africa,Egypt,Snacks,Offline,Alta,2021-10-01,1970-01-01 00:00:00,2021-11-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5456,Africa,Sudan,Domestico,Offline,Critica,2021-04-16,1970-01-01 00:00:00,2021-05-29,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2886,Africa,Democratic Republic of the Congo,Snacks,Offline,Baja,2021-05-07,1970-01-01 00:00:00,2021-06-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3537,Centroamerica y Caribe,Cuba,Cuidado personal,Online,Baja,2022-09-30,1970-01-01 00:00:00,2022-10-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4847,Africa,Ghana,Frutas,Offline,Media,2022-06-05,1970-01-01 00:00:00,2022-06-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9457,Europa,Poland,Bebida,Online,Media,2020-07-30,1970-01-01 00:00:00,2020-08-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2711,Africa,Saudi Arabia,Bebida,Offline,Baja,2022-02-02,1970-01-01 00:00:00,2022-03-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2156,Centroamerica y Caribe,Barbados,Alimento infantil,Offline,Baja,2020-10-26,1970-01-01 00:00:00,2020-11-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8044,Europa,Bosnia and Herzegovina,Frutas,Online,Alta,2021-01-09,1970-01-01 00:00:00,2021-02-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7827,Africa,Lebanon,Carnicos,Online,Media,2021-08-26,1970-01-01 00:00:00,2021-09-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7662,Europa,Latvia,Domestico,Offline,Critica,2020-08-15,1970-01-01 00:00:00,2020-10-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9909,Australia y Oceania,Australia,Frutas,Online,Media,2021-12-21,1970-01-01 00:00:00,2022-01-27,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8632,Africa,Jordan,Cereales,Online,Media,2020-02-20,1970-01-01 00:00:00,2020-04-03,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3096,Europa,United Kingdom,Cuidado personal,Offline,Media,2021-05-22,1970-01-01 00:00:00,2021-05-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2270,Centroamerica y Caribe,Haiti,Verduras,Offline,Baja,2022-05-24,1970-01-01 00:00:00,2022-07-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2328,Asia,South Korea,Cuidado personal,Online,Critica,2020-03-23,1970-01-01 00:00:00,2020-04-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9143,Africa,Niger,Bebida,Online,Critica,2022-05-10,1970-01-01 00:00:00,2022-06-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6796,Africa,Mozambique,Verduras,Online,Critica,2022-05-17,1970-01-01 00:00:00,2022-06-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7067,Europa,Armenia,Cereales,Online,Baja,2021-06-02,1970-01-01 00:00:00,2021-07-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8942,Europa,Iceland,Frutas,Online,Media,2021-01-08,1970-01-01 00:00:00,2021-01-26,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3109,Centroamerica y Caribe,Panama,Bebida,Online,Baja,2021-09-10,1970-01-01 00:00:00,2021-10-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3458,Europa,Switzerland,Bebida,Offline,Baja,2021-06-27,1970-01-01 00:00:00,2021-07-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6585,Africa,Mauritius,Frutas,Online,Alta,2020-04-15,1970-01-01 00:00:00,2020-05-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5285,Europa,Andorra,Material de oficina,Online,Media,2021-03-28,1970-01-01 00:00:00,2021-04-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2060,Asia,Bangladesh,Material de oficina,Online,Alta,2020-09-28,1970-01-01 00:00:00,2020-10-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4614,Australia y Oceania,Tonga,Ropa,Online,Baja,2021-04-25,1970-01-01 00:00:00,2021-05-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3353,Centroamerica y Caribe,Jamaica,Bebida,Online,Alta,2021-08-04,1970-01-01 00:00:00,2021-09-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2887,Africa,Israel,Verduras,Online,Media,2020-08-10,1970-01-01 00:00:00,2020-09-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8529,Europa,France,Cuidado personal,Offline,Critica,2022-02-03,1970-01-01 00:00:00,2022-03-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3795,Africa,Benin,Snacks,Offline,Critica,2021-08-03,1970-01-01 00:00:00,2021-08-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8904,Asia,Philippines,Verduras,Offline,Media,2022-03-16,1970-01-01 00:00:00,2022-03-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4279,Europa,Slovakia,Frutas,Offline,Alta,2021-09-21,1970-01-01 00:00:00,2021-10-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7045,Asia,Laos,Domestico,Offline,Alta,2022-08-13,1970-01-01 00:00:00,2022-08-18,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3531,Australia y Oceania,Nauru,Carnicos,Online,Critica,2022-01-16,1970-01-01 00:00:00,2022-02-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7768,Africa,Benin,Snacks,Online,Media,2021-11-09,1970-01-01 00:00:00,2021-11-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2992,Centroamerica y Caribe,Guatemala,Verduras,Online,Critica,2021-06-14,1970-01-01 00:00:00,2021-08-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9141,Centroamerica y Caribe,Belize,Snacks,Online,Alta,2022-01-17,1970-01-01 00:00:00,2022-02-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6354,Africa,Tunisia,Alimento infantil,Offline,Critica,2022-05-30,1970-01-01 00:00:00,2022-07-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2478,Africa,Republic of the Congo,Carnicos,Offline,Alta,2020-04-13,1970-01-01 00:00:00,2020-05-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1559,Australia y Oceania,Kiribati,Ropa,Offline,Baja,2022-05-21,1970-01-01 00:00:00,2022-07-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8347,Europa,Albania,Verduras,Offline,Baja,2020-02-11,1970-01-01 00:00:00,2020-02-17,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5796,Australia y Oceania,Palau,Carnicos,Online,Baja,2022-06-02,1970-01-01 00:00:00,2022-06-05,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4564,Africa,Angola,Cuidado personal,Online,Alta,2020-01-27,1970-01-01 00:00:00,2020-03-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2509,Africa,Swaziland,Snacks,Offline,Media,2021-05-27,1970-01-01 00:00:00,2021-06-19,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7195,Centroamerica y Caribe,Barbados,Verduras,Online,Baja,2022-04-09,1970-01-01 00:00:00,2022-04-14,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4388,Europa,Sweden,Cosmeticos,Online,Critica,2021-10-20,1970-01-01 00:00:00,2021-12-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7557,Africa,Zambia,Verduras,Online,Critica,2020-12-15,1970-01-01 00:00:00,2021-02-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8375,Africa,Sierra Leone,Ropa,Online,Critica,2021-02-01,1970-01-01 00:00:00,2021-02-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8216,Africa,Sierra Leone,Cosmeticos,Offline,Media,2022-07-12,1970-01-01 00:00:00,2022-08-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4660,Europa,Andorra,Verduras,Online,Media,2020-04-17,1970-01-01 00:00:00,2020-05-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4989,Africa,Seychelles,Alimento infantil,Offline,Media,2022-08-31,1970-01-01 00:00:00,2022-09-16,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3687,Europa,Andorra,Domestico,Online,Baja,2021-03-05,1970-01-01 00:00:00,2021-03-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4942,Centroamerica y Caribe,Costa Rica,Bebida,Offline,Baja,2020-08-15,1970-01-01 00:00:00,2020-09-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9145,Africa,Burundi,Cosmeticos,Offline,Baja,2020-06-25,1970-01-01 00:00:00,2020-08-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8391,Australia y Oceania,Fiji,Ropa,Online,Media,2022-01-28,1970-01-01 00:00:00,2022-03-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8977,Norteamerica,Canada,Bebida,Online,Media,2021-05-26,1970-01-01 00:00:00,2021-06-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8903,Asia,Philippines,Bebida,Offline,Critica,2021-12-30,1970-01-01 00:00:00,2022-02-09,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01
C2373,Asia,Turkmenistan,Snacks,Offline,Baja,2022-02-07,1970-01-01 00:00:00,2022-02-24,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2294,Europa,Ukraine,Ropa,Online,Alta,2021-10-11,1970-01-01 00:00:00,2021-11-26,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8776,Asia,Indonesia,Cuidado personal,Online,Media,2021-06-28,1970-01-01 00:00:00,2021-06-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4631,Africa,Sao Tome and Principe,Verduras,Offline,Baja,2020-09-02,1970-01-01 00:00:00,2020-10-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4876,Asia,Indonesia,Cuidado personal,Online,Critica,2022-01-10,1970-01-01 00:00:00,2022-02-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7230,Asia,India,Verduras,Online,Critica,2021-07-03,1970-01-01 00:00:00,2021-07-27,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5615,Africa,Israel,Alimento infantil,Online,Media,2021-03-06,1970-01-01 00:00:00,2021-03-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3657,Africa,Qatar,Verduras,Online,Alta,2022-02-04,1970-01-01 00:00:00,2022-02-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1184,Africa,Liberia,Domestico,Offline,Alta,2022-11-04,1970-01-01 00:00:00,2022-12-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7729,Africa,South Sudan,Domestico,Online,Alta,2020-12-25,1970-01-01 00:00:00,2021-02-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2026,Europa,Latvia,Verduras,Online,Media,2020-03-13,1970-01-01 00:00:00,2020-04-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8512,Centroamerica y Caribe,Saint Lucia,Frutas,Offline,Baja,2020-04-12,1970-01-01 00:00:00,2020-05-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2830,Africa,Mali,Verduras,Offline,Critica,2021-06-05,1970-01-01 00:00:00,2021-06-13,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6323,Europa,Portugal,Bebida,Offline,Media,2022-10-23,1970-01-01 00:00:00,2022-12-12,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9539,Asia,Malaysia,Snacks,Online,Critica,2021-02-20,1970-01-01 00:00:00,2021-03-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3728,Europa,Spain,Cosmeticos,Online,Baja,2020-09-04,1970-01-01 00:00:00,2020-09-25,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3344,Europa,Slovenia,Ropa,Offline,Media,2020-05-15,1970-01-01 00:00:00,2020-05-22,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5544,Africa,Jordan,Verduras,Offline,Media,2020-12-29,1970-01-01 00:00:00,2021-01-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3687,Centroamerica y Caribe,Honduras,Domestico,Online,Media,2020-11-15,1970-01-01 00:00:00,2020-12-01,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9836,Africa,Lebanon,Material de oficina,Online,Baja,2020-02-28,1970-01-01 00:00:00,2020-04-18,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5258,Africa,Tunisia,Cereales,Online,Media,2022-04-06,1970-01-01 00:00:00,2022-05-22,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7922,Europa,Romania,Frutas,Offline,Alta,2020-12-28,1970-01-01 00:00:00,2021-01-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5000,Europa,Netherlands,Cereales,Offline,Alta,2021-12-30,1970-01-01 00:00:00,2022-02-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2367,Africa,Azerbaijan,Frutas,Online,Baja,2021-04-25,1970-01-01 00:00:00,2021-05-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2103,Europa,Slovenia,Domestico,Online,Media,2021-02-11,1970-01-01 00:00:00,2021-03-15,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6989,Africa,Chad,Ropa,Online,Critica,2022-07-12,1970-01-01 00:00:00,2022-08-02,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7009,Australia y Oceania,Nauru,Verduras,Online,Media,2021-05-17,1970-01-01 00:00:00,2021-06-13,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1853,Africa,Kenya,Ropa,Offline,Baja,2021-01-08,1970-01-01 00:00:00,2021-02-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5410,Centroamerica y Caribe,Jamaica,Cuidado personal,Online,Alta,2022-05-20,1970-01-01 00:00:00,2022-06-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5275,Europa,Bosnia and Herzegovina,Alimento infantil,Offline,Baja,2022-06-25,1970-01-01 00:00:00,2022-07-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3246,Centroamerica y Caribe,Antigua and Barbuda,Cuidado personal,Offline,Critica,2021-08-09,1970-01-01 00:00:00,2021-08-25,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1823,Europa,Romania,Cosmeticos,Online,Media,2021-11-13,1970-01-01 00:00:00,2021-12-31,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8710,Asia,Kazakhstan,Frutas,Offline,Critica,2020-01-29,1970-01-01 00:00:00,2020-02-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5313,Africa,Burkina Faso,Material de oficina,Offline,Alta,2020-07-31,1970-01-01 00:00:00,2020-09-03,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5243,Centroamerica y Caribe,Saint Lucia,Cereales,Offline,Baja,2022-06-01,1970-01-01 00:00:00,2022-06-23,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4811,Centroamerica y Caribe,Jamaica,Snacks,Offline,Alta,2020-09-23,1970-01-01 00:00:00,2020-10-20,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5535,Africa,Bahrain,Domestico,Online,Media,2022-07-05,1970-01-01 00:00:00,2022-08-22,1970-01-01,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9634,Africa,Pakistan,Cereales,Offline,Critica,2022-04-11,1970-01-01 00:00:00,2022-05-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C6529,Centroamerica y Caribe,Saint Lucia,Cereales,Online,Baja,2020-09-05,1970-01-01 00:00:00,2020-09-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4347,Africa,Angola,Snacks,Online,Critica,2020-03-11,1970-01-01 00:00:00,2020-04-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7416,Europa,Kosovo,Cosmeticos,Online,Baja,2020-10-29,1970-01-01 00:00:00,2020-12-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2768,Europa,Georgia,Frutas,Offline,Baja,2021-08-01,1970-01-01 00:00:00,2021-08-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9637,Australia y Oceania,Nauru,Domestico,Online,Media,2021-11-06,1970-01-01 00:00:00,2021-11-21,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C2962,Australia y Oceania,Solomon Islands,Material de oficina,Online,Baja,2022-11-06,1970-01-01 00:00:00,2022-11-11,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7884,Asia,Thailand,Alimento infantil,Offline,Critica,2020-06-28,1970-01-01 00:00:00,2020-08-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5247,Europa,Russia,Cereales,Offline,Media,2021-02-03,1970-01-01 00:00:00,2021-02-08,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C8098,Australia y Oceania,Samoa,Frutas,Online,Media,2022-10-18,1970-01-01 00:00:00,2022-11-04,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3188,Australia y Oceania,Vanuatu,Snacks,Offline,Baja,2022-09-18,1970-01-01 00:00:00,2022-10-06,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C9470,Africa,Lesotho,Frutas,Offline,Alta,2021-03-23,1970-01-01 00:00:00,2021-04-10,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C1602,Australia y Oceania,Solomon Islands,Bebida,Online,Alta,2020-07-14,1970-01-01 00:00:00,2020-07-28,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C4443,Asia,Taiwan,Snacks,Offline,Critica,2020-05-23,1970-01-01 00:00:00,2020-06-09,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C7556,Asia,Singapore,Verduras,Online,Baja,2022-05-19,1970-01-01 00:00:00,2022-06-14,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C5707,Africa,Ghana,Verduras,Offline,Media,2022-10-06,1970-01-01 00:00:00,2022-10-07,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
C3365,Europa,Belarus,Bebida,Offline,Alta,2022-07-02,1970-01-01 00:00:00,2022-08-18,1970-01-01 00:00:00,1970-01-01,1970-01-01,1970-01-01 00:00:00,1970-01-01 00:00:00
